score,zone,uid_is_root,score_delta,event_type,target_containment,source,category
4.7,0,0,-5.27,0,0,adfa_ld,normal
41.76,0,0,0.55,0,0,adfa_ld,normal
13.47,0,0,-0.38,0,0,adfa_ld,normal
10.34,0,0,-1.59,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
3.57,0,0,8.32,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.01,0,0,0.34,0,0,adfa_ld,normal
84.9,0,0,3.68,0,0,adfa_ld,normal
5.17,0,0,3.08,0,0,adfa_ld,normal
30.04,0,0,39.32,0,0,adfa_ld,normal
8.69,0,0,7.63,0,0,adfa_ld,normal
11.57,2,0,1.15,5,4,adfa_ld,reverse_shell
8.34,0,0,5.57,0,0,adfa_ld,normal
47.14,0,0,2.28,0,0,adfa_ld,normal
10.83,0,0,-0.33,0,0,adfa_ld,normal
13.94,0,0,-0.95,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-2.91,0,0,adfa_ld,normal
12.64,0,0,-2.03,0,0,adfa_ld,normal
11.07,0,0,-0.56,0,0,adfa_ld,normal
13.94,0,0,-10.61,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.16,0,0,6.51,0,0,adfa_ld,normal
11.73,0,0,-0.44,0,0,adfa_ld,normal
9.05,0,0,-16.82,0,0,adfa_ld,normal
12.57,0,0,-6.02,0,0,adfa_ld,normal
19.06,0,0,22.28,0,0,adfa_ld,normal
3.32,0,0,-9.08,0,0,adfa_ld,normal
52.25,0,0,0.7,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
83.3,0,0,3.41,0,0,adfa_ld,normal
12.4,0,0,0.88,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.41,0,0,1.44,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.88,2,1,-6.91,3,3,adfa_ld,privilege_escalation
10.87,0,0,-1.65,0,0,adfa_ld,normal
4.62,0,0,0.22,0,0,local_machine,normal
14.14,0,0,1.5,0,0,adfa_ld,normal
11.48,0,0,1.29,0,0,adfa_ld,normal
12.23,0,0,-1.18,0,0,adfa_ld,normal
7.88,0,0,-0.06,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.85,1,0,-7.71,1,1,adfa_ld,credential_access
13.41,0,0,0.48,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.42,2,0,0.4,4,3,adfa_ld,process_injection
10.6,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.56,0,0,1.14,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
29.51,0,0,5.68,0,0,adfa_ld,normal
4.7,0,0,2.71,0,0,adfa_ld,normal
8.15,0,0,-1.72,0,0,adfa_ld,normal
5.76,0,0,-5.26,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.76,2,0,-0.13,5,4,adfa_ld,reverse_shell
20.22,0,0,-0.25,0,0,adfa_ld,normal
9.02,0,0,-2.61,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
53.06,0,0,-1.48,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.46,0,0,1.64,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.08,0,0,1.91,0,0,adfa_ld,normal
10.82,0,0,1.59,0,0,adfa_ld,normal
20.56,1,0,4.04,2,2,adfa_ld,lateral_movement
5.22,0,0,-9.73,0,0,adfa_ld,normal
12.99,1,0,14.65,2,2,adfa_ld,lateral_movement
7.58,0,0,-1.14,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.71,0,0,-3.63,0,0,adfa_ld,normal
8.81,0,0,7.33,0,0,adfa_ld,normal
42.24,0,0,6.71,0,0,adfa_ld,normal
9.13,2,0,-6.81,5,4,adfa_ld,reverse_shell
9.53,0,0,1.66,0,0,adfa_ld,normal
14.75,0,0,0.13,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
9.07,0,0,-4.74,0,0,adfa_ld,normal
14.14,2,0,0.17,4,3,adfa_ld,process_injection
28.68,2,0,1.01,5,4,adfa_ld,reverse_shell
8.11,0,0,-6.74,0,0,adfa_ld,normal
14.09,2,0,0.13,4,3,adfa_ld,process_injection
13.75,0,0,-3.1,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.13,0,0,1.21,0,0,adfa_ld,normal
7.46,0,0,-3.03,0,0,adfa_ld,normal
5.94,0,0,-0.66,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.15,1,0,-2.42,1,1,adfa_ld,credential_access
3.16,0,0,6.53,0,0,adfa_ld,normal
16.39,0,0,0.13,0,0,adfa_ld,normal
15.99,0,0,-0.27,0,0,adfa_ld,normal
29.02,0,0,4.78,0,0,adfa_ld,normal
24.83,0,0,24.81,0,0,adfa_ld,normal
12.65,0,0,3.09,0,0,adfa_ld,normal
8.3,0,0,2.19,0,0,adfa_ld,normal
10.63,0,0,13.36,0,0,adfa_ld,normal
50.59,0,0,-0.13,0,0,adfa_ld,normal
12.97,2,1,-3.55,3,3,adfa_ld,privilege_escalation
24.98,0,0,24.19,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
1.67,0,0,-3.93,0,0,adfa_ld,normal
30.82,0,0,14.33,0,0,adfa_ld,normal
8.8,0,0,-7.57,0,0,adfa_ld,normal
12.34,2,1,0.37,3,3,adfa_ld,privilege_escalation
48.31,0,0,0.44,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
18.8,0,0,-0.04,0,0,adfa_ld,normal
17.1,1,0,-0.08,2,2,adfa_ld,lateral_movement
6.17,0,0,10.77,0,0,adfa_ld,normal
16.96,1,0,0.2,2,2,adfa_ld,lateral_movement
4.7,0,0,-5.27,0,0,adfa_ld,normal
24.1,0,0,16.01,0,0,adfa_ld,normal
23.09,0,0,24.56,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
7.63,0,0,-0.16,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
29.24,0,0,-0.34,0,0,adfa_ld,normal
12.24,0,0,1.19,0,0,adfa_ld,normal
9.32,0,0,1.52,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
100.0,0,0,5.92,0,0,adfa_ld,normal
12.77,0,0,-3.23,0,0,adfa_ld,normal
12.31,0,0,0.28,0,0,adfa_ld,normal
2.97,0,0,7.33,0,0,adfa_ld,normal
11.24,0,0,2.94,0,0,adfa_ld,normal
21.96,0,0,4.31,0,0,adfa_ld,normal
16.52,0,0,-30.47,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.51,0,0,5.22,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.1,0,0,0.63,0,0,adfa_ld,normal
27.08,0,0,34.0,0,0,adfa_ld,normal
20.01,0,0,-5.77,0,0,adfa_ld,normal
26.07,0,0,33.55,0,0,adfa_ld,normal
18.24,0,0,-0.63,0,0,adfa_ld,normal
14.75,0,0,0.13,0,0,adfa_ld,normal
24.49,0,0,25.77,0,0,adfa_ld,normal
12.18,2,0,-3.47,5,4,adfa_ld,reverse_shell
33.66,0,0,6.67,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.35,0,0,3.45,0,0,adfa_ld,normal
36.47,0,0,0.06,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.95,0,0,3.88,0,0,adfa_ld,normal
15.55,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.59,1,0,10.53,2,2,adfa_ld,lateral_movement
11.03,0,0,1.51,0,0,adfa_ld,normal
16.27,0,0,-0.18,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.9,0,0,1.11,0,0,adfa_ld,normal
8.81,0,0,7.33,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.97,0,0,1.92,0,0,adfa_ld,normal
15.67,0,0,-0.67,0,0,adfa_ld,normal
10.47,0,0,-4.63,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.23,0,0,3.03,0,0,adfa_ld,normal
6.52,2,0,2.06,5,4,adfa_ld,reverse_shell
8.6,0,0,-11.83,0,0,adfa_ld,normal
16.08,0,0,-0.04,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
5.39,0,0,-9.75,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.86,0,0,3.18,0,0,adfa_ld,normal
2.8,0,0,0.0,0,0,adfa_ld,normal
11.63,0,0,1.15,0,0,adfa_ld,normal
14.33,2,0,0.81,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.74,0,0,31.54,0,0,adfa_ld,normal
26.31,0,0,-0.59,0,0,adfa_ld,normal
7.73,0,0,-1.77,0,0,adfa_ld,normal
7.07,0,0,10.43,0,0,adfa_ld,normal
23.42,0,0,1.83,0,0,adfa_ld,normal
31.5,0,0,1.9,0,0,adfa_ld,normal
11.03,0,0,-18.8,0,0,adfa_ld,normal
13.49,2,1,-0.8,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.05,2,0,-0.55,4,3,adfa_ld,process_injection
10.22,0,0,-3.29,0,0,adfa_ld,normal
7.43,0,0,-3.09,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
9.57,0,0,2.08,0,0,adfa_ld,normal
17.85,0,0,5.89,0,0,adfa_ld,normal
10.15,0,0,0.53,0,0,adfa_ld,normal
23.53,1,0,-8.63,2,2,adfa_ld,lateral_movement
17.5,0,0,5.73,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.77,0,0,11.58,0,0,adfa_ld,normal
20.07,0,0,27.85,0,0,adfa_ld,normal
10.0,0,0,3.77,0,0,local_machine,normal
6.18,0,0,-2.32,0,0,adfa_ld,normal
24.54,0,0,6.1,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.43,1,0,-0.55,2,2,adfa_ld,lateral_movement
26.28,0,0,37.29,0,0,adfa_ld,normal
15.03,0,0,5.78,0,0,adfa_ld,normal
21.6,1,0,7.03,1,1,adfa_ld,credential_access
6.23,0,0,0.35,0,0,adfa_ld,normal
52.89,0,0,-0.05,0,0,adfa_ld,normal
11.57,0,0,2.94,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
24.07,0,0,-25.69,0,0,adfa_ld,normal
32.72,0,0,-0.25,0,0,adfa_ld,normal
9.71,0,0,-0.68,0,0,adfa_ld,normal
4.7,0,0,-7.34,0,0,adfa_ld,normal
7.5,0,0,-2.78,0,0,adfa_ld,normal
11.27,0,0,3.43,0,0,adfa_ld,normal
14.11,0,0,0.73,0,0,adfa_ld,normal
13.22,0,0,0.84,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.74,1,0,-0.2,1,1,adfa_ld,credential_access
3.95,0,0,-3.19,0,0,adfa_ld,normal
30.49,0,0,5.25,0,0,adfa_ld,normal
10.13,0,0,-16.85,0,0,adfa_ld,normal
23.1,0,0,2.7,0,0,adfa_ld,normal
4.7,0,0,2.71,0,0,adfa_ld,normal
28.35,0,0,11.05,0,0,adfa_ld,normal
22.05,0,0,14.55,0,0,adfa_ld,normal
8.21,0,0,2.41,0,0,adfa_ld,normal
10.6,0,0,0.0,0,0,adfa_ld,normal
12.83,2,1,0.83,3,3,adfa_ld,privilege_escalation
67.87,0,0,-19.16,0,0,adfa_ld,normal
24.94,0,0,23.24,0,0,adfa_ld,normal
24.23,0,0,-0.64,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.81,2,1,3.62,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.74,2,0,-2.92,4,3,adfa_ld,process_injection
38.79,0,0,5.17,0,0,adfa_ld,normal
19.97,0,0,-1.98,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
26.88,0,0,4.43,0,0,adfa_ld,normal
18.56,0,0,-5.39,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
14.58,0,0,-5.47,0,0,adfa_ld,normal
4.04,0,0,-7.45,0,0,adfa_ld,normal
13.32,0,0,0.94,0,0,adfa_ld,normal
20.23,2,0,4.87,5,4,adfa_ld,reverse_shell
12.99,0,0,2.44,0,0,adfa_ld,normal
17.52,1,0,-0.15,1,1,adfa_ld,credential_access
9.89,0,0,5.25,0,0,adfa_ld,normal
31.83,0,0,17.08,0,0,adfa_ld,normal
18.26,1,0,-0.13,1,1,adfa_ld,credential_access
15.9,0,0,-3.73,0,0,adfa_ld,normal
20.57,0,0,3.08,0,0,adfa_ld,normal
11.09,0,0,-0.19,0,0,adfa_ld,normal
28.27,0,0,3.5,0,0,adfa_ld,normal
4.77,0,0,-5.34,0,0,adfa_ld,normal
17.34,0,0,-10.49,0,0,adfa_ld,normal
19.34,0,0,1.33,0,0,adfa_ld,normal
11.27,0,0,5.2,0,0,adfa_ld,normal
6.57,0,0,-11.06,0,0,adfa_ld,normal
22.34,0,0,0.12,0,0,adfa_ld,normal
13.44,2,0,0.84,4,3,adfa_ld,process_injection
20.01,0,0,-5.77,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.45,0,0,2.88,0,0,adfa_ld,normal
15.6,0,0,0.07,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.53,2,1,0.91,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
16.92,0,0,28.97,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.88,0,0,10.55,0,0,adfa_ld,normal
10.34,0,0,5.23,0,0,adfa_ld,normal
8.64,0,0,-3.59,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
2.73,0,0,-3.74,0,0,adfa_ld,normal
11.52,0,0,2.37,0,0,adfa_ld,normal
6.29,0,0,-0.8,0,0,adfa_ld,normal
16.7,0,0,-25.79,0,0,adfa_ld,normal
17.89,0,0,7.1,0,0,adfa_ld,normal
22.46,0,0,9.67,0,0,adfa_ld,normal
44.85,0,0,-3.15,0,0,adfa_ld,normal
9.38,0,0,4.61,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
27.8,0,0,3.53,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.64,2,0,1.29,5,4,adfa_ld,reverse_shell
11.27,0,0,0.36,0,0,adfa_ld,normal
10.99,0,0,10.02,0,0,adfa_ld,normal
52.25,0,0,0.7,0,0,adfa_ld,normal
7.57,0,0,-0.22,0,0,adfa_ld,normal
12.01,2,1,0.13,3,3,adfa_ld,privilege_escalation
29.37,0,0,-25.3,0,0,adfa_ld,normal
6.85,0,0,9.79,0,0,adfa_ld,normal
30.56,0,0,-0.15,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
12.35,1,0,3.79,2,2,adfa_ld,lateral_movement
4.73,0,0,-6.02,0,0,adfa_ld,normal
19.6,0,0,0.11,0,0,adfa_ld,normal
9.6,1,0,8.42,1,1,adfa_ld,credential_access
5.87,0,0,-3.35,0,0,adfa_ld,normal
19.97,0,0,-1.98,0,0,adfa_ld,normal
11.03,0,0,0.14,0,0,adfa_ld,normal
43.63,0,0,1.13,0,0,adfa_ld,normal
8.72,0,0,-12.27,0,0,adfa_ld,normal
30.04,0,0,39.32,0,0,adfa_ld,normal
16.97,0,0,1.92,0,0,adfa_ld,normal
21.39,0,0,-14.25,0,0,adfa_ld,normal
7.36,0,0,12.1,0,0,adfa_ld,normal
12.76,0,0,-0.45,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.73,0,0,-1.98,0,0,adfa_ld,normal
10.82,0,0,2.9,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.66,0,0,1.47,0,0,adfa_ld,normal
14.08,2,0,0.2,5,4,adfa_ld,reverse_shell
6.65,0,0,-1.97,0,0,adfa_ld,normal
9.42,0,0,7.87,0,0,adfa_ld,normal
27.94,0,0,4.37,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.5,0,0,15.33,0,0,adfa_ld,normal
21.36,0,0,-10.61,0,0,adfa_ld,normal
19.4,0,0,-0.71,0,0,adfa_ld,normal
10.79,0,0,2.0,0,0,adfa_ld,normal
10.1,0,0,0.63,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.69,0,0,5.4,0,0,adfa_ld,normal
24.38,0,0,4.24,0,0,adfa_ld,normal
4.7,0,0,1.27,0,0,adfa_ld,normal
4.73,0,0,-6.02,0,0,adfa_ld,normal
10.71,0,0,-1.55,0,0,adfa_ld,normal
24.15,0,0,2.34,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
37.55,0,0,0.35,0,0,adfa_ld,normal
11.11,0,0,0.07,0,0,adfa_ld,normal
27.5,0,0,0.71,0,0,adfa_ld,normal
11.32,1,0,0.0,1,1,adfa_ld,credential_access
6.93,0,0,-10.77,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.09,0,0,-6.8,0,0,adfa_ld,normal
23.59,0,0,-3.35,0,0,adfa_ld,normal
12.38,0,0,0.07,0,0,adfa_ld,normal
15.85,0,0,0.07,0,0,adfa_ld,normal
3.27,0,0,-9.18,0,0,adfa_ld,normal
32.53,0,0,2.83,0,0,adfa_ld,normal
6.44,0,0,2.28,0,0,adfa_ld,normal
11.3,2,0,0.55,4,3,adfa_ld,process_injection
8.19,0,0,3.69,0,0,adfa_ld,normal
12.82,1,0,-1.35,1,1,adfa_ld,credential_access
10.57,0,0,1.14,0,0,adfa_ld,normal
11.35,0,0,-4.57,0,0,adfa_ld,normal
15.12,0,0,3.14,0,0,adfa_ld,normal
13.6,2,0,0.4,5,4,adfa_ld,reverse_shell
13.19,2,0,12.06,5,4,adfa_ld,reverse_shell
5.5,0,0,-7.22,0,0,adfa_ld,normal
8.22,0,0,5.89,0,0,adfa_ld,normal
21.35,0,0,-1.48,0,0,adfa_ld,normal
25.66,0,0,-10.63,0,0,adfa_ld,normal
18.43,0,0,5.53,0,0,adfa_ld,normal
4.38,0,0,1.99,0,0,adfa_ld,normal
22.94,0,0,30.41,0,0,adfa_ld,normal
16.06,0,0,-23.89,0,0,adfa_ld,normal
3.39,0,0,5.91,0,0,adfa_ld,normal
13.96,0,0,-1.21,0,0,adfa_ld,normal
7.2,0,0,-0.63,0,0,adfa_ld,normal
8.66,0,0,-3.5,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.02,0,0,10.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
21.55,0,0,8.35,0,0,adfa_ld,normal
13.51,0,0,11.46,0,0,adfa_ld,normal
5.53,0,0,1.53,0,0,adfa_ld,normal
11.29,0,0,-1.81,0,0,adfa_ld,normal
25.12,0,0,23.34,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
11.09,0,0,2.92,0,0,adfa_ld,normal
10.47,0,0,-4.46,0,0,adfa_ld,normal
13.67,2,1,-0.34,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
8.38,0,0,5.77,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
23.54,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.91,2,0,0.07,5,4,adfa_ld,reverse_shell
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.71,0,0,-0.68,0,0,adfa_ld,normal
4.76,0,0,1.18,0,0,adfa_ld,normal
10.1,0,0,0.63,0,0,adfa_ld,normal
22.31,2,0,11.36,5,4,adfa_ld,reverse_shell
12.44,0,0,-0.33,0,0,adfa_ld,normal
13.64,0,0,-10.44,0,0,adfa_ld,normal
14.62,0,0,0.12,0,0,local_machine,normal
16.11,1,0,14.56,1,1,adfa_ld,credential_access
5.09,0,0,0.58,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
20.07,0,0,27.85,0,0,adfa_ld,normal
12.74,2,0,-2.24,5,4,adfa_ld,reverse_shell
13.67,2,0,-1.47,5,4,adfa_ld,reverse_shell
20.07,0,0,27.85,0,0,adfa_ld,normal
23.74,0,0,6.45,0,0,adfa_ld,normal
10.56,0,0,0.11,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
17.0,2,0,0.4,4,3,adfa_ld,process_injection
22.61,0,0,0.91,0,0,adfa_ld,normal
21.74,0,0,-5.59,0,0,adfa_ld,normal
16.39,0,0,1.2,0,0,adfa_ld,normal
4.62,0,0,3.9,0,0,local_machine,normal
12.49,1,0,0.76,1,1,adfa_ld,credential_access
12.98,0,0,-0.01,0,0,adfa_ld,normal
7.57,2,0,1.0,4,3,adfa_ld,process_injection
22.88,0,0,21.58,0,0,adfa_ld,normal
11.69,0,0,5.4,0,0,adfa_ld,normal
5.23,0,0,-7.31,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.7,0,0,-1.1,0,0,adfa_ld,normal
24.74,0,0,0.0,0,0,adfa_ld,normal
25.2,0,0,-0.17,0,0,adfa_ld,normal
15.74,0,0,-3.26,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
13.79,0,0,-10.15,0,0,adfa_ld,normal
25.78,0,0,15.05,0,0,adfa_ld,normal
58.4,0,0,-6.42,0,0,adfa_ld,normal
24.03,2,0,1.51,5,4,adfa_ld,reverse_shell
20.14,1,0,1.72,2,2,adfa_ld,lateral_movement
23.93,1,0,-6.58,2,2,adfa_ld,lateral_movement
29.18,0,0,-14.81,0,0,adfa_ld,normal
7.36,0,0,12.1,0,0,adfa_ld,normal
9.7,1,0,-3.6,1,1,adfa_ld,credential_access
9.34,0,0,2.3,0,0,adfa_ld,normal
11.47,0,0,-19.58,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
10.88,0,0,3.38,0,0,adfa_ld,normal
10.71,0,0,0.8,0,0,adfa_ld,normal
21.92,0,0,-0.09,0,0,adfa_ld,normal
14.3,1,0,0.07,2,2,adfa_ld,lateral_movement
4.7,0,0,-5.27,0,0,adfa_ld,normal
29.44,0,0,5.52,0,0,adfa_ld,normal
10.5,0,0,0.21,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
6.94,0,0,-7.89,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
5.86,0,0,2.81,0,0,adfa_ld,normal
79.15,0,0,28.05,0,0,adfa_ld,normal
8.2,0,0,-0.67,0,0,adfa_ld,normal
31.51,0,0,3.79,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
15.9,0,0,-3.73,0,0,adfa_ld,normal
3.37,0,0,8.26,0,0,adfa_ld,normal
21.39,0,0,-14.25,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
26.22,0,0,24.29,0,0,adfa_ld,normal
12.18,0,0,1.4,0,0,adfa_ld,normal
16.29,0,0,1.65,0,0,adfa_ld,normal
12.46,0,0,0.13,0,0,adfa_ld,normal
40.12,0,0,-0.05,0,0,adfa_ld,normal
9.24,0,0,-2.45,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
19.47,0,0,-17.32,0,0,adfa_ld,normal
4.01,0,0,1.81,0,0,adfa_ld,normal
17.45,1,0,-0.08,1,1,adfa_ld,credential_access
15.65,0,0,15.42,0,0,adfa_ld,normal
9.76,0,0,7.35,0,0,adfa_ld,normal
84.17,0,0,42.5,0,0,adfa_ld,normal
25.78,0,0,33.93,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.06,0,0,-5.42,0,0,adfa_ld,normal
14.92,0,0,22.35,0,0,adfa_ld,normal
26.75,0,0,0.09,0,0,adfa_ld,normal
5.11,0,0,-3.52,0,0,adfa_ld,normal
10.46,0,0,4.76,0,0,adfa_ld,normal
9.56,0,0,1.67,0,0,adfa_ld,normal
11.48,1,0,-2.06,1,1,adfa_ld,credential_access
27.27,0,0,0.08,0,0,adfa_ld,normal
22.54,0,0,0.47,0,0,adfa_ld,normal
5.38,0,0,0.27,0,0,local_machine,normal
13.47,2,0,-0.14,5,4,adfa_ld,reverse_shell
16.2,2,1,-0.07,3,3,adfa_ld,privilege_escalation
4.7,0,0,-5.27,0,0,adfa_ld,normal
22.31,0,0,-13.59,0,0,adfa_ld,normal
14.68,0,0,-8.31,0,0,adfa_ld,normal
29.38,0,0,7.02,0,0,adfa_ld,normal
17.46,0,0,-13.7,0,0,adfa_ld,normal
13.82,2,0,0.2,5,4,adfa_ld,reverse_shell
8.04,0,0,-2.12,0,0,adfa_ld,normal
9.48,0,0,1.53,0,0,adfa_ld,normal
13.92,0,0,-14.88,0,0,adfa_ld,normal
15.73,0,0,3.4,0,0,adfa_ld,normal
22.61,0,0,0.48,0,0,adfa_ld,normal
12.17,0,0,1.48,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
28.92,0,0,-4.98,0,0,adfa_ld,normal
22.77,0,0,3.57,0,0,adfa_ld,normal
14.32,0,0,0.4,0,0,adfa_ld,normal
24.94,0,0,23.24,0,0,adfa_ld,normal
16.05,0,0,-3.38,0,0,adfa_ld,normal
20.24,0,0,-0.88,0,0,adfa_ld,normal
11.38,0,0,0.0,0,0,adfa_ld,normal
4.7,0,0,-5.27,0,0,adfa_ld,normal
9.71,0,0,-0.68,0,0,adfa_ld,normal
7.3,0,0,-4.71,0,0,adfa_ld,normal
13.82,0,0,-0.87,0,0,adfa_ld,normal
8.58,0,0,-4.45,0,0,adfa_ld,normal
11.7,0,0,0.99,0,0,adfa_ld,normal
26.59,0,0,48.91,0,0,adfa_ld,normal
16.43,0,0,3.0,0,0,adfa_ld,normal
2.7,0,0,-9.26,0,0,adfa_ld,normal
7.54,2,0,1.22,5,4,adfa_ld,reverse_shell
9.61,0,0,2.05,0,0,adfa_ld,normal
9.72,0,0,-1.87,0,0,adfa_ld,normal
